,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility,DICT _ Concern
406,FC1CC2C(C1O)(C)CCC1C2CCc2c1ccc(c2)[O-],C18H22FO2-,289.36,21,6,0.67,0,3,1,79.19,43.29,2.34,3.48,4.42,3.65,3.24,3.43,-4.04,0.0265,9.16e-05,Moderately soluble,-4.07,0.0245,8.48e-05,Moderately soluble,-3.79,0.0468,0.000162,Soluble,1,1,1,0,0,0,1,0,-5.59,0,0,0,0,0,0.85,0,0,0,3.64,no
407,O=C(c1ccc(cc1)C(F)(F)F)Nn1c([O-])c2c(c1[O-])C1C=CC2C2C1C2,C19H13F3N2O3--,374.31,27,11,0.32,4,6,1,86.8,80.15,2.35,4.04,5.53,3.6,2.03,3.51,-4.74,0.00676,1.81e-05,Moderately soluble,-5.43,0.0014,3.74e-06,Moderately soluble,-3.52,0.113,0.000302,Soluble,1,0,1,1,1,1,0,0,-5.71,0,0,0,0,0,0.56,0,1,2,4.34,no
408,OCC(c1oc(c(c1[O-])[O-])[O-])O,C6H5O6---,173.1,12,5,0.33,2,6,2,31.2,122.78,0.41,-0.69,0.41,-2.25,-0.72,-0.57,-0.65,38.3,0.221,Very soluble,-1.41,6.68,0.0386,Very soluble,0.81,1130.0,6.5,Soluble,1,0,0,0,0,0,0,0,-7.85,0,2,0,0,1,0.56,0,0,1,3.3,no
409,O=C(C1CCc2n1c(=O)ccn2)Nc1ccc(cc1)CC1CCC([NH2+]1)C(c1ccccc1)O,C26H29N4O3+,445.53,33,18,0.35,7,4,3,131.47,100.83,3.31,1.76,0.84,-1.6,2.91,1.45,-3.65,0.0991,0.000222,Soluble,-3.49,0.143,0.00032,Soluble,-6.83,6.64e-05,1.49e-07,Poorly soluble,1,0,1,0,1,0,0,1,-7.77,0,1,0,0,0,0.55,0,0,1,4.64,no
410,OC1CCC2(C(C1)CC(C1C2CC(O)C2(C1CCC2C(CCC(=O)[O-])C)C)O)C,C24H39O5-,407.56,29,0,0.96,4,5,3,111.82,100.82,2.84,2.02,2.11,3.05,2.53,2.51,-3.38,0.172,0.000421,Soluble,-3.76,0.0701,0.000172,Soluble,-2.31,1.99,0.00489,Soluble,1,0,1,0,0,0,0,0,-7.35,0,0,0,0,0,0.56,0,0,1,4.99,no
411,CCC1C(O)C2C3CCC(C3(C)CCC2C2(C1CC(O)CC2)C)C(CCC(=O)[O-])C,C26H43O4-,419.62,30,0,0.96,5,4,2,120.27,80.59,3.62,3.87,3.78,4.29,3.94,3.9,-4.55,0.0118,2.82e-05,Moderately soluble,-5.26,0.00231,5.5e-06,Moderately soluble,-3.67,0.0903,0.000215,Soluble,1,0,1,0,0,0,0,0,-6.11,1,1,0,0,0,0.56,0,0,2,5.19,no
412,CCCCC(=O)OCC(=O)C1(O)C=C(OC2CC(NC(=O)C(F)(F)F)C(C(O2)C)O)c2c(C1)c([O-])c1c(c2[O-])c([O-])c2c(c1[O-])cccc2OC,C34H32F3NO13----,719.61,51,14,0.44,13,16,3,165.43,232.86,3.93,4.96,6.33,-0.45,3.47,3.65,-6.77,0.000122,1.69e-07,Poorly soluble,-9.59,1.86e-07,2.58e-10,Poorly soluble,-5.66,0.00157,2.18e-06,Moderately soluble,0,0,1,0,0,0,0,0,-7.17,2,4,2,2,3,0.11,0,1,3,6.28,no
413,C#N,CHN,27.03,2,0,0.0,0,1,0,6.67,23.79,0.95,0.07,0.14,-1.01,-0.21,-0.01,-0.05,24.0,0.888,Very soluble,-0.12,20.3,0.753,Very soluble,0.36,61.8,2.29,Soluble,1,0,0,0,0,0,0,0,-6.42,0,3,0,0,3,0.55,0,0,1,3.73,no
414,CCCCC1(CCCC)CS(=O)(=O)c2c(C(C1O)c1ccc(cc1)OCc1ccc(cc1)C[N+]13CC[NH+](CC1)CC3)cc(cc2)N(C)C,C40H57N3O4S++,675.96,48,18,0.55,13,4,2,206.25,79.66,-8.45,7.12,5.22,-2.97,4.22,1.03,-7.94,7.83e-06,1.16e-08,Poorly soluble,-8.61,1.65e-06,2.44e-09,Poorly soluble,-12.64,1.53e-10,2.27e-13,Insoluble,1,0,1,0,0,0,0,1,-5.37,1,3,1,0,2,0.55,0,1,3,7.49,no
415,C[n+]1cccc(c1)OC(=O)[NH+](C)C,C9H14N2O2++,182.22,13,6,0.33,3,3,1,50.88,34.62,-10.67,0.75,-0.85,-3.15,0.05,-2.77,-1.59,4.73,0.026,Very soluble,-1.06,16.0,0.0878,Very soluble,-2.11,1.42,0.00778,Soluble,0,0,0,0,0,0,0,0,-6.88,0,1,0,0,1,0.55,0,1,1,2.24,no
416,CC(=O)OCC1OC(S)C(C(C1OC(=O)C)OC(=O)C)OC(=O)C,C14H20O9S,364.37,24,0,0.71,9,9,0,81.45,153.23,1.81,1.03,-0.0,-0.3,0.26,0.56,-2.15,2.56,0.00701,Soluble,-3.84,0.0529,0.000145,Soluble,-0.63,85.8,0.236,Soluble,0,0,0,0,0,0,0,0,-7.79,0,0,1,1,1,0.55,0,2,2,4.83,no
417,Fc1ccc(cn1)c1ccc2c(c1)[nH]c1c2cncc1,C16H10FN3,263.27,20,19,0.0,1,3,1,76.79,41.57,1.89,3.31,4.34,2.23,4.4,3.23,-4.19,0.0168,6.39e-05,Moderately soluble,-3.86,0.0364,0.000138,Soluble,-7.01,2.56e-05,9.71e-08,Poorly soluble,1,1,1,1,0,0,1,1,-5.56,0,0,0,0,0,0.55,0,1,0,2.3,no
418,[O-]c1cccc2c1nccc2,C9H6NO-,144.15,11,10,0.0,0,2,0,41.88,35.95,1.66,2.02,2.38,1.19,2.01,1.85,-2.68,0.302,0.00209,Soluble,-2.4,0.571,0.00396,Soluble,-3.1,0.114,0.000791,Soluble,1,1,0,1,0,0,0,0,-5.75,0,2,0,0,1,0.85,0,0,1,1.04,no
419,O=c1ccoc(c1[O-])C,C6H5O3-,125.1,9,6,0.17,0,3,0,30.08,53.27,1.47,0.09,1.09,-0.84,1.36,0.63,-1.17,8.54,0.0683,Very soluble,-0.76,21.6,0.172,Very soluble,-1.71,2.46,0.0197,Soluble,1,1,0,0,0,0,0,0,-7.0,0,3,0,0,1,0.85,0,0,1,2.36,no
420,OCC1OC(C(C1O)O)N1C(=NC(C)C)[N-]C2C1CC(Cl)C(C2)Cl,C15H24Cl2N3O4-,381.27,24,0,0.93,3,6,3,98.29,85.52,2.49,0.63,-0.14,0.68,0.16,0.77,-2.4,1.51,0.00396,Soluble,-2.0,3.81,0.00998,Soluble,-0.92,46.1,0.121,Soluble,1,0,1,0,0,0,0,0,-8.18,0,0,0,0,0,0.55,0,2,1,5.41,no
421,COC(=O)OCOc1c(=O)ccn2c1C(=O)[NH+]1CCOCC1[NH+]2C1c2ccccc2SCc2c1ccc(c2F)F,C27H25F2N3O7S++,573.57,40,18,0.3,6,11,2,146.5,127.24,3.68,3.79,0.29,-3.92,2.54,1.28,-5.72,0.00109,1.9e-06,Moderately soluble,-6.16,0.0004,6.98e-07,Poorly soluble,-6.28,0.0003,5.24e-07,Poorly soluble,1,0,1,0,0,1,0,0,-7.11,1,2,0,0,1,0.55,0,1,2,5.49,no
422,[O-]S(=O)(=O)CCCCN1c2ccc3c(c2C(C1=CC=CC=CC=CC1=[N+](CCCCS(=O)(=O)[O-])c2c(C1(C)C)c1ccccc1cc2)(C)C)cccc3,C43H47N2O6S2-,751.97,53,20,0.33,14,6,0,223.98,137.41,-5.53,8.56,9.77,5.68,7.56,5.21,-9.25,4.23e-07,5.62e-10,Poorly soluble,-11.32,3.6e-09,4.79e-12,Insoluble,-11.98,7.89e-10,1.05e-12,Insoluble,0,0,1,0,0,0,0,0,-4.81,2,4,1,2,2,0.56,0,3,3,6.06,no
423,CC(=O)CC(c1c(=O)oc2c(c1[O-])cccc2)c1ccccc1,C19H15O4-,307.32,23,16,0.16,4,4,0,86.69,70.34,2.61,2.7,4.05,2.51,4.36,3.24,-3.7,0.0617,0.000201,Soluble,-3.83,0.0454,0.000148,Soluble,-6.33,0.000145,4.71e-07,Poorly soluble,1,1,0,1,1,1,0,0,-6.26,0,0,0,0,0,0.85,0,1,0,3.76,no
424,OC(P(=O)(=O)O)P(=O)(=O)O,CH4O7P2,189.99,10,0,1.0,2,7,3,26.99,197.25,-16.48,-4.01,-0.51,-3.16,0.51,-4.73,1.64,8300.0,43.7,Highly soluble,0.47,558.0,2.94,Highly soluble,1.95,16900.0,89.1,Soluble,0,0,1,0,0,0,0,0,-10.31,0,3,1,1,4,0.55,0,1,1,4.51,no
425,Cc1cc(ccc1N=Nc1c([O-])c2c(N)cc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)N=Nc1c([O-])c2c(N)cc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-],C34H22N6O14S4------,866.83,58,32,0.06,9,18,2,199.16,409.92,1.61,4.35,10.52,2.72,1.28,4.09,-7.77,1.48e-05,1.7e-08,Poorly soluble,-12.67,1.84e-10,2.12e-13,Insoluble,-9.08,7.19e-07,8.3e-10,Poorly soluble,0,0,0,0,0,0,0,0,-8.5,2,4,1,2,3,0.11,1,3,3,4.94,no
426,O=C(NC1C(=O)[NH+]2C1SCC(=CSc1nnc(s1)C)C2C(=O)[O-])Cn1cnnn1,C14H14N8O4S3,454.51,29,10,0.43,7,10,2,105.71,238.96,0.85,-0.31,-3.77,-3.2,-0.63,-1.41,-2.26,2.52,0.00555,Soluble,-4.25,0.0257,5.65e-05,Moderately soluble,-1.19,29.4,0.0647,Soluble,0,0,0,0,0,0,0,0,-9.29,1,1,1,1,1,0.55,0,0,1,4.7,no
427,CC[NH+]1CC[NH+](C(=O)C1=O)C(=O)NC(C(=O)NC1C(=O)[NH+]2C1SC(C2C(=O)[O-])(C)C)c1ccccc1,C23H29N5O7S++,519.57,36,6,0.48,9,10,5,139.75,188.16,1.68,0.5,-7.29,-9.95,-0.69,-3.15,-2.91,0.646,0.00124,Soluble,-4.02,0.0495,9.52e-05,Moderately soluble,-2.76,0.899,0.00173,Soluble,0,0,1,0,0,0,0,0,-9.11,2,3,1,1,1,0.17,0,1,2,4.99,no
428,Fc1ccc(c(c1)F)CNC(=O)c1cn2CC3OCCC([NH+]3C(=O)c2c(c1=O)[O-])C,C20H19F2N3O5,419.38,30,12,0.35,4,8,2,103.55,104.9,2.12,2.44,0.68,-2.49,1.85,0.92,-4.01,0.041,9.79e-05,Moderately soluble,-4.29,0.0217,5.18e-05,Moderately soluble,-4.47,0.0142,3.39e-05,Moderately soluble,1,0,1,0,0,0,0,0,-7.13,0,0,0,0,0,0.55,0,0,1,4.16,no
429,N=c1[n-]c(=O)c2c([n-]1)[NH2+]C1C([NH2+]2)C(O)(O)C2C(O1)COP(=O)(O2)[O],C10H13N5O8P,362.21,24,6,0.6,0,13,5,79.08,194.95,-6.93,-3.59,-6.19,-10.23,-2.24,-5.83,-0.01,355.0,0.979,Very soluble,0.08,436.0,1.2,Highly soluble,0.1,455.0,1.26,Soluble,0,0,0,0,0,0,0,0,-11.06,1,1,1,1,3,0.11,0,2,1,4.65,no
430,CON=C(C(=O)NC1C(=O)[NH+]2C1SCC(=C2C(=O)[O-])COC(=O)N)c1ccco1,C16H16N4O8S,424.39,29,5,0.31,9,10,3,99.4,203.09,1.62,-0.16,-3.67,-4.55,-0.97,-1.54,-1.9,5.29,0.0125,Very soluble,-3.65,0.095,0.000224,Soluble,-1.35,19.1,0.045,Soluble,0,0,0,0,0,0,0,0,-9.0,1,1,1,1,1,0.55,0,2,2,4.74,no
431,OCCO,C2H6O2,62.07,4,0,1.0,1,2,2,14.05,40.46,0.7,-1.36,-1.03,-1.15,-0.64,-0.7,0.7,310.0,4.99,Highly soluble,1.01,636.0,10.2,Highly soluble,0.63,264.0,4.26,Soluble,1,0,0,0,0,0,0,0,-7.64,0,4,0,0,2,0.55,0,0,1,1.0,no
432,[O-]C(=O)C1CCN(CC1)c1ncc(cc1Cl)C(=O)N=c1sc(c([n-]1)c1scc(c1)Cl)N1CC[NH+](CC1)C1CCCCC1,C29H33Cl2N6O3S2-,648.65,42,16,0.52,7,6,1,178.33,162.74,5.21,3.67,1.74,0.1,6.88,3.52,-5.99,0.000658,1.01e-06,Moderately soluble,-6.78,0.000108,1.67e-07,Poorly soluble,-7.17,4.36e-05,6.71e-08,Poorly soluble,0,0,1,0,0,1,0,1,-7.65,1,3,1,1,2,0.11,0,0,2,5.68,no
433,CCOc1cc2[n-]cc(c(=Nc3ccc(c(c3)Cl)OCc3ccccn3)c2cc1NC(=O)C=CC[NH+](C)C)C#N,C30H29ClN6O3,557.04,40,22,0.2,11,7,2,155.95,113.93,4.53,4.19,3.22,-2.38,6.24,3.16,-5.61,0.00135,2.43e-06,Moderately soluble,-6.29,0.000285,5.11e-07,Poorly soluble,-10.15,3.92e-08,7.03e-11,Insoluble,1,0,1,0,1,1,0,0,-6.72,1,2,1,0,0,0.55,0,1,3,4.29,no
434,CC=CC1=C(C(=O)[O-])[NH+]2C(SC1)C(C2=O)NC(=O)C(c1ccc(cc1)[O-])[NH3+],C18H19N3O5S,389.43,27,6,0.28,6,6,3,101.6,166.74,0.53,-1.42,-3.03,-6.41,0.28,-2.01,-1.13,29.0,0.0744,Very soluble,-1.58,10.3,0.0264,Very soluble,-1.8,6.17,0.0158,Soluble,0,0,0,0,0,0,0,0,-9.68,0,1,1,1,1,0.55,0,0,1,4.72,no
435,O=C(C(c1ccc(cc1)[O-])[NH3+])NC1C(=O)[NH+]2C1SC(C2C(=O)[O-])(C)C,C16H19N3O5S,365.4,25,6,0.44,5,6,3,92.97,166.74,1.49,-1.99,-3.71,-6.73,-0.45,-2.28,-0.7,73.0,0.2,Very soluble,-0.99,37.6,0.103,Very soluble,-1.62,8.67,0.0237,Soluble,0,0,0,0,0,0,0,0,-9.94,0,1,1,1,1,0.55,0,0,1,4.17,no
436,COc1cc(cc(c1[O-])OC)C1C2C(=O)OCC2C(c2c1cc1OCOc1c2)OC1OC2COC(OC2C(C1O)O)C,C29H31O13-,587.55,42,12,0.55,5,13,2,137.22,163.66,3.21,0.6,1.45,-0.14,0.95,1.21,-3.74,0.106,0.000181,Soluble,-3.61,0.144,0.000245,Soluble,-3.18,0.385,0.000655,Soluble,0,0,1,0,0,0,1,0,-9.46,2,3,1,1,2,0.11,0,0,1,6.23,no
437,CC(C(C)(C)C)(COC1C(CC23C(C1(C)COC2)CCC1C3=CCC2(C1(C)CCC(C2C(=O)[O-])(C)C(C(C)C)C)C)n1ncnc1c1ccncc1)[NH3+],C44H67N5O4,730.03,53,11,0.77,9,7,1,210.97,129.83,5.3,5.79,6.57,1.17,6.66,5.1,-7.57,1.95e-05,2.67e-08,Poorly soluble,-8.29,3.78e-06,5.18e-09,Poorly soluble,-9.13,5.36e-07,7.35e-10,Poorly soluble,0,0,1,0,0,0,0,1,-6.64,1,4,0,1,2,0.55,0,1,3,8.35,no
438,CCC(C(=O)OC1CC(C)C=C2C1C(CCC1CC(O)CC(=O)O1)C(C=C2)C)C,C24H36O5,404.54,29,0,0.75,7,5,1,113.92,72.83,3.94,4.26,4.2,3.57,3.51,3.89,-4.57,0.0109,2.69e-05,Moderately soluble,-5.5,0.00128,3.15e-06,Moderately soluble,-3.19,0.263,0.00065,Soluble,1,1,0,0,0,1,0,1,-5.74,0,0,0,0,0,0.55,0,1,2,5.76,no
439,C=CC[NH2+]CCCCCC[N+](C)(C)C,C12H28N2++,200.36,14,0,0.83,9,0,1,65.76,16.61,-8.42,1.92,1.0,-5.03,0.15,-2.07,-1.7,4.02,0.0201,Very soluble,-1.89,2.57,0.0128,Very soluble,-4.44,0.00733,3.66e-05,Moderately soluble,1,1,1,0,0,0,0,0,-6.16,0,0,0,0,0,0.55,0,2,2,1.95,no
440,C[S+](O)C,C2H7OS+,79.14,4,0,1.0,0,1,1,21.72,45.53,-9.1,0.4,0.34,-0.23,-1.39,-2.0,-0.58,20.7,0.261,Very soluble,-0.92,9.46,0.12,Very soluble,-0.07,67.1,0.847,Soluble,1,0,1,0,0,0,0,1,-6.5,0,3,0,0,2,0.55,0,1,1,2.56,no
441,CC(OC(=O)C(Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl)(C)C)C,C20H21ClO4,360.83,25,12,0.3,7,4,0,97.98,52.6,3.67,5.17,4.68,3.54,4.95,4.4,-5.23,0.00214,5.92e-06,Moderately soluble,-6.02,0.000344,9.53e-07,Poorly soluble,-6.51,0.000112,3.1e-07,Poorly soluble,1,1,0,1,1,1,1,0,-4.83,0,0,0,0,1,0.55,0,0,2,2.64,no
442,N#Cc1cc(cc(c1)Cl)Oc1c(=O)n(ccc1C(F)(F)F)CC1N[N-]C(=O)N1C,C17H12ClF3N5O3-,426.76,29,12,0.24,5,9,1,105.38,87.36,2.5,1.94,3.46,2.07,1.9,2.38,-3.68,0.0883,0.000207,Soluble,-3.4,0.17,0.000399,Soluble,-5.29,0.00218,5.12e-06,Moderately soluble,1,0,0,0,1,1,0,0,-7.53,0,0,0,0,0,0.56,0,0,1,3.76,no
443,O=C1[NH+](C)C(=O)CC1(C)c1ccccc1,C12H14NO2+,204.25,15,6,0.33,1,3,1,61.39,38.58,1.96,1.2,-0.46,-1.78,2.17,0.62,-2.09,1.65,0.00809,Soluble,-1.61,5.05,0.0247,Very soluble,-3.39,0.0834,0.000408,Soluble,1,0,0,0,0,0,0,0,-6.69,0,1,0,0,0,0.55,0,1,1,1.96,no
444,C[NH+](C(=O)NC(C(C(C(CO)O)O)O)C=O)N=O,C8H16N3O7+,266.23,18,0,0.75,9,9,6,57.7,160.96,1.14,-1.45,-4.47,-6.41,-2.48,-2.73,0.02,277.0,1.04,Highly soluble,-1.43,9.97,0.0374,Very soluble,2.19,41500.0,156.0,Soluble,0,0,0,0,0,0,0,0,-8.95,1,1,1,1,2,0.55,0,2,1,3.69,no
445,OCCOCCOCCOC(=O)[NH+]1CC[NH+](CC1)P(=O)([NH+](C)C)OCC1C[NH2+]CC(O1)N1CCC(=N)[N-]C1=O,C22H45N7O9P+++,582.61,39,0,0.86,16,12,6,161.49,184.42,3.64,-3.08,-7.24,-16.77,-2.66,-5.22,-0.46,204.0,0.35,Very soluble,-0.23,345.0,0.592,Very soluble,-1.54,16.6,0.0285,Soluble,0,0,0,0,0,0,0,0,-12.04,3,4,2,1,5,0.17,0,2,2,6.62,no
446,NC(=O)c1nc[n-]c1N=N[NH+](C)C,C6H10N6O,182.18,13,5,0.33,3,6,2,44.99,98.03,1.03,-0.24,-1.72,-4.34,-0.09,-1.07,-0.9,22.7,0.124,Very soluble,-1.36,7.94,0.0436,Very soluble,-1.03,16.9,0.0929,Soluble,1,0,0,0,0,0,0,0,-7.58,0,1,0,0,1,0.55,1,1,1,2.65,no
447,O=C(Nc1cc2c(cc1OC1COCC1)nc[n-]c2=Nc1ccc(c(c1)Cl)F)CC=C[NH+](C)C,C24H25ClFN5O3,485.94,34,16,0.29,8,8,2,128.8,90.14,3.84,2.99,2.6,-0.92,4.92,2.69,-4.56,0.0135,2.77e-05,Moderately soluble,-4.55,0.0138,2.84e-05,Moderately soluble,-7.59,1.23e-05,2.54e-08,Poorly soluble,1,0,1,0,0,1,0,1,-7.14,0,1,0,0,0,0.55,0,0,2,4.41,no
448,O=C(Nc1cc(N(C)C)c2c(c1[O-])c([O-])c1c(c2)CC2C(C1O)(O)C(=O)C(C(=O)C2[NH+](C)C)C(=O)N)C[NH2+]C(C)(C)C,C29H39N5O8,585.65,42,10,0.52,8,8,6,154.85,217.2,2.36,0.87,-2.32,-9.19,-0.05,-1.67,-3.67,0.126,0.000215,Soluble,-5.02,0.00566,9.66e-06,Moderately soluble,-4.03,0.0544,9.29e-05,Moderately soluble,0,0,1,0,0,0,0,0,-9.25,3,4,1,1,2,0.17,0,1,2,5.53,no
449,ClCC[NH+](C(=O)NC1CCCCC1)N=O,C9H17ClN3O2+,234.7,15,0,0.89,6,4,2,60.34,62.97,2.36,2.83,0.83,-2.13,1.04,0.99,-2.68,0.488,0.00208,Soluble,-3.81,0.0363,0.000155,Soluble,-2.04,2.15,0.00914,Soluble,1,0,0,0,0,0,0,0,-5.72,0,0,0,0,0,0.55,0,2,1,2.45,no
450,Clc1ccc2c(c1)[n-]c(=O)o2,C7H3ClNO2-,168.56,11,9,0.0,0,3,0,40.81,43.1,1.54,1.79,1.4,1.43,2.68,1.77,-2.62,0.406,0.00241,Soluble,-2.31,0.818,0.00486,Soluble,-3.43,0.0625,0.000371,Soluble,1,1,0,1,0,0,0,0,-6.06,0,1,0,0,1,0.85,0,0,1,2.25,no
451,Clc1ccc2c(c1)CCc1c(C2=C2CC[NH2+]CC2)nccc1,C19H20ClN2+,311.83,22,12,0.32,0,1,1,96.44,29.5,3.07,4.5,2.61,-0.03,5.17,3.06,-5.01,0.00303,9.73e-06,Moderately soluble,-4.84,0.0045,1.44e-05,Moderately soluble,-7.38,1.3e-05,4.16e-08,Poorly soluble,1,1,1,1,1,0,0,0,-5.01,0,0,0,0,0,0.55,0,0,1,3.24,no
452,O=C1OC(CN1c1ccc(cc1)N1CCOCC1=O)CNC(=O)c1ccc(s1)Cl,C19H18ClN3O5S,435.88,29,11,0.32,6,5,1,114.09,116.42,2.95,2.49,1.76,1.41,2.84,2.29,-4.0,0.044,0.000101,Soluble,-4.58,0.0115,2.63e-05,Moderately soluble,-4.73,0.00804,1.85e-05,Moderately soluble,1,0,1,0,1,1,0,1,-7.19,0,0,0,0,0,0.55,0,0,1,3.63,no
453,ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl,C14H10Cl4,320.04,18,12,0.14,3,0,0,80.31,0.0,3.16,6.24,5.93,5.93,6.13,5.48,-6.05,0.000285,8.9e-07,Poorly soluble,-6.03,0.000301,9.41e-07,Poorly soluble,-7.45,1.13e-05,3.52e-08,Poorly soluble,0,0,0,1,1,1,0,0,-3.82,1,1,0,1,2,0.55,0,1,1,2.56,no
454,OCC1[NH2+]CC(C(C1O)O)O,C6H14NO4+,164.18,11,0,1.0,1,4,5,41.17,97.53,0.59,-1.8,-4.37,-6.03,-1.76,-2.67,0.34,361.0,2.2,Highly soluble,0.27,305.0,1.86,Highly soluble,1.51,5280.0,32.1,Soluble,0,0,0,0,0,0,0,0,-8.58,0,1,0,0,1,0.55,0,0,1,2.98,no
455,[O-]C(=O)C([NH3+])CS,C3H7NO2S,121.16,7,0,0.67,2,2,1,28.26,106.57,0.4,-2.49,-2.72,-4.53,-0.69,-2.01,1.11,1560.0,12.9,Highly soluble,0.79,755.0,6.23,Highly soluble,0.59,470.0,3.88,Soluble,0,0,0,0,0,0,0,0,-8.81,0,4,0,0,3,0.55,0,1,1,1.75,no
456,[O-]C(=O)C(CCCNC(=[NH2+])N)[NH3+],C6H15N4O2+,175.21,12,0,0.67,6,2,4,44.52,131.41,0.1,-4.2,-5.21,-4.67,-1.61,-3.12,2.12,22900.0,131.0,Highly soluble,2.05,19500.0,112.0,Highly soluble,0.06,201.0,1.15,Soluble,0,0,0,0,0,0,0,0,-10.35,0,1,0,0,2,0.55,0,2,1,2.2,no
457,COc1cc(cc(c1OC)OC)Cc1c[n-]c(=N)[n-]c1=N,C14H16N4O3--,288.3,21,12,0.29,5,7,2,75.06,101.17,1.6,1.05,0.18,0.52,3.39,1.35,-2.38,1.2,0.00415,Soluble,-2.77,0.495,0.00172,Soluble,-5.05,0.00254,8.81e-06,Moderately soluble,1,0,0,0,0,0,0,0,-7.31,0,0,0,0,0,0.56,0,0,0,2.76,no
458,COc1cc(cc(c1OC)OC)C(=O)NCc1ccc(cc1)OCC[NH+](C)C,C21H29N2O5+,389.47,28,12,0.38,11,5,2,108.47,70.46,4.16,2.29,1.01,-2.11,3.16,1.7,-3.29,0.2,0.000515,Soluble,-3.41,0.153,0.000392,Soluble,-6.29,0.000197,5.07e-07,Poorly soluble,1,0,0,0,0,0,0,0,-7.05,0,0,1,0,0,0.55,0,0,2,2.8,no
459,C[NH+]=C1Nc2ccc(cc2C([N+](=C1)O)c1ccccc1)Cl,C16H16ClN3O++,301.77,21,12,0.12,1,1,3,93.8,49.24,-11.83,3.14,0.16,3.04,0.8,-0.94,-4.05,0.0271,8.99e-05,Moderately soluble,-3.84,0.0433,0.000143,Soluble,-5.84,0.000439,1.46e-06,Moderately soluble,1,0,1,0,0,0,0,0,-5.91,0,0,0,0,0,0.55,0,3,0,3.9,no
460,Clc1ccccc1C[NH+]1CCc2c(C1)ccs2,C14H15ClNS+,264.79,17,11,0.29,2,0,1,79.02,32.68,2.97,3.63,1.86,-0.17,5.03,2.66,-4.12,0.0203,7.67e-05,Moderately soluble,-4.0,0.0262,9.9e-05,Moderately soluble,-5.37,0.00112,4.24e-06,Moderately soluble,1,1,1,1,1,1,0,0,-5.34,0,0,0,0,0,0.55,0,0,1,2.99,no
461,[NH3+]CC[NH2+]CC[NH2+]CC[NH3+],C6H22N4++++,150.27,10,0,1.0,7,0,4,47.0,88.5,1.56,-2.51,-5.4,-15.86,-1.05,-4.65,1.27,2810.0,18.7,Highly soluble,1.19,2350.0,15.7,Highly soluble,-1.67,3.19,0.0212,Soluble,0,0,0,0,0,0,0,0,-9.0,0,2,0,0,2,0.55,0,0,1,1.56,no
462,O=C(NCCOCCOCCNS(=O)(=O)c1cccc(c1)C1C[NH+](C)Cc2c1cc(Cl)cc2Cl)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)C1C[NH+](C)Cc2c1cc(Cl)cc2Cl,C50H68Cl4N8O10S2++,1147.06,74,24,0.48,33,12,8,295.62,237.16,6.94,5.12,4.42,-5.41,6.99,3.61,-8.24,6.61e-06,5.76e-09,Poorly soluble,-9.84,1.64e-07,1.43e-10,Poorly soluble,-17.34,5.23e-15,4.56e-18,Insoluble,0,0,1,0,0,0,0,1,-9.66,3,3,2,1,6,0.17,0,0,3,8.26,no
463,CCCCCCOC(=O)CCC(=O)C[NH3+],C11H22NO3+,216.3,15,0,0.82,10,3,1,60.44,71.01,2.28,1.13,0.7,-2.65,2.04,0.7,-1.23,12.7,0.0585,Very soluble,-2.22,1.32,0.0061,Soluble,-2.79,0.349,0.00161,Soluble,1,0,0,0,0,0,0,0,-6.82,0,0,0,0,0,0.55,0,0,2,2.13,no
464,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(C1O)O)C(C(Cl)C)NC(=O)C1CC(C[NH+]1C)CCC,C34H64ClN2O6S+,664.4,44,0,0.94,24,6,4,189.18,134.83,6.71,10.06,4.62,-0.61,7.06,5.57,-8.71,1.29e-06,1.94e-09,Poorly soluble,-12.82,1e-10,1.51e-13,Insoluble,-7.23,3.95e-05,5.94e-08,Poorly soluble,0,0,0,0,0,0,0,1,-3.21,1,3,1,1,3,0.55,0,1,3,7.65,no
